Country	Type	Mountain	Latitude	Longitude	Elevation
Chile	Mountain	Cerro Piedra Parada	-35.6064228	-72.4331834	330
Chile	Mountain	Cerro Centinela	-34.3753718	-71.8594683	610
Chile	Mountain	Cerro La Cruz	-34.398158	-72.0131474	100
Chile	Mountain	Cerro Alto Perú	-34.0876627	-71.8805679	394
Chile	Mountain	Cerro Cuptana	-44.6601205	-73.7068047	1193
Chile	Mountain	Cerro La Herradura	-38.37265	-73.1914222	749
Chile	Mountain	AveHanal	-38.2326176	-73.3678717	141
Chile	Mountain	Cerro de Los Inquilinos	-38.3632792	-73.9228178	389
Chile	Mountain	Cerro Redondo	-37.8464836	-73.3006735	374
Chile	Mountain	Cerro Lanalhue	-37.9413891	-73.3607205	513
Chile	Mountain	Cerro Punta Chupones	-37.2188532	-73.1259731	690
Chile	Mountain	Cerro Teltrén	-36.7869141	-73.1796323	144
Chile	Mountain	Cerro Quilpué	-33.6184369	-69.8807937	4218
Chile	Mountain	Cerro Bello	-33.5198311	-69.9327976	5230
Chile	Mountain	Punta Veleta	-33.7385802	-69.9943257	4305
Chile	Mountain	Punta Picoyo	-33.6640849	-69.9788217	4460
Chile	Mountain	Punta Universitaria	-33.5774461	-69.9770753	3927
Chile	Mountain	Cerro Yeguas Muertas	-33.5265143	-69.9626238	4912
Chile	Mountain	Cerro Piuquencillo	-33.6903714	-70.215784	4047
Chile	Mountain	Cerro Paidahuen	-32.8199606	-70.5753406	970
Chile	Mountain	Cerro Cruz del Padre Norte	-32.5564715	-70.341661	3805
Chile	Mountain	Alto del Cobre	-32.6739686	-70.4655286	3632
Chile	Mountain	Cerro Corral de Piedra	-32.6902982	-70.4496706	3493
Chile	Mountain	Cerro Molina	-32.5761648	-70.4223418	3067
Chile	Mountain	Cerro Llaretal Norte	-32.5645023	-70.4810202	3428
Chile	Mountain	Orolonco	-32.6200895	-70.6224885	2333
Chile	Mountain	Cerro El Carmelo	-32.9051014	-70.693681	1421
Chile	Mountain	Alto de Varas	-33.4519742	-71.5201378	372
Chile	Mountain	Cerro Chépica	-33.4465897	-71.6411483	203
Chile	Mountain	Cerro Maquehua	-33.2633747	-71.5646571	303
Chile	Mountain	Cerro Puntilla El Imán	-32.9885312	-71.027144	2035
Chile	Mountain	Monte El Peñon	-32.9839743	-71.0585305	1510
Chile	Mountain	El Guanaco	-32.941075	-71.0744367	750
Chile	Mountain	El Cardenal	-32.9257309	-71.0738359	768
Chile	Mountain	Las Picanas	-32.9766389	-71.1230286	860
Chile	Mountain	Cerro La Campana	-32.9539804	-71.1205252	1880
Chile	Mountain	Cerro Mauco	-32.8807649	-71.4278701	720
Chile	Mountain	Cerro El Boldo	-32.5367286	-71.4536749	520
Chile	Mountain	Morro Peñón Al Norte del Falso Azufre	-26.7989404	-68.3685367	5906
Chile	Mountain	Nevado o Muertito	-27.0631149	-68.4278733	5988
Chile	Mountain	Cerro Dos Hermanas (cumbre Norte)	-27.5255799	-68.987523	5530
Chile	Mountain	Ciénaga Redonda	-27.1205739	-68.9893457	4525
Chile	Mountain	Pastillos	-27.1589168	-69.06522	4885
Chile	Mountain	Volcán Copiapó	-27.306089	-69.131237	6052
Chile	Mountain	Cerro Pastillitos	-27.1472172	-69.1909084	5073
Chile	Mountain	Cerro Santa Rosa	-27.103143	-69.255415	4910
Chile	Mountain	Cerro El Granate	-27.4441474	-70.2991034	1061
Chile	Mountain	Cerro Colorado o Juan Godoy	-27.2471115	-70.0718882	1343
Chile	Mountain	Cerro Medanoso	-27.1187657	-70.1316478	1643
Chile	Mountain	Cerro Capis Chico	-27.3672702	-70.3013319	690
Chile	Mountain	Cerro del Viento	-25.6725017	-69.2062727	3730
Chile	Mountain	Cerro Danko	-25.6434648	-69.0968502	4477
Chile	Mountain	Cerro Crestón	-25.5728923	-69.1385464	4147
Chile	Mountain	Cerro Agua de la Piedra	-25.6627319	-69.2358058	3889
Chile	Mountain	Cerro Nevado	-25.7029776	-69.323192	3315
Chile	Mountain	Cerro León	-25.7997299	-69.4217789	2890
Chile	Mountain	Cerro Nueva Juncal	-25.7227876	-69.4076486	3210
Chile	Mountain	Cerro Flora	-25.6812645	-69.5971072	2679
Chile	Mountain	Cerro Incaguasi	-25.5559757	-69.3261086	3375
Chile	Mountain	Montaña Blanca	-25.4333867	-69.4702517	2648
Chile	Mountain	Cerro Serrano	-26.6126245	-69.9862035	1430
Chile	Mountain	Cerro Saladito	-26.2960393	-70.2484225	1401
Chile	Mountain	Cerro Overo	-25.7940393	-69.9504826	1534
Chile	Mountain	Cerro Sierra Aguilar	-25.5611817	-69.6401679	2364
Chile	Mountain	Cerro Morros Blancos	-25.6164384	-69.7865109	2129
Chile	Mountain	Cerro Milagros	-25.3232873	-69.9795058	2275
Chile	Mountain	Cerro Purisunchi	-24.0958596	-67.597957	3959
Chile	Mountain	Cerro Corichico	-24.1036945	-67.6102737	3916
Chile	Mountain	Cerro Médano	-23.9725531	-67.6406577	4672
Chile	Mountain	Cerro Agua Delgadas	-24.1985962	-67.8357187	5330
Chile	Mountain	Cerro Talar	-24.0422558	-67.8350428	5133
Chile	Mountain	Cerro Cosor	-23.9205202	-67.815182	4786
Chile	Mountain	Cerro Bayo Sur	-24.2728705	-68.0467656	4826
Chile	Mountain	Cerro Aguas Delgadas	-24.1432144	-67.8561357	5220
Chile	Mountain	Cerro Toloncha	-23.9391193	-67.9753116	4480
Chile	Volcano	Cerro Púlar	-24.1919063	-68.0559828	6233
Chile	Mountain	Cerro Pajonales	-24.237857	-68.1176361	5958
Chile	Volcano	Volcán Azufre o Lastarria	-25.1685671	-68.5072231	5680
Chile	Mountain	Cerro dos Naciones	-24.8396525	-68.5326399	5371
Chile	Mountain	Cerro Telar o Guanaqueros	-24.5356215	-68.4095371	5356
Chile	Mountain	Cerro Pingopingo	-23.9893597	-68.4191932	3575
Chile	Volcano	Volcán Puntas Negras	-23.7428868	-67.5411236	5852
Chile	Mountain	Cerro Tuyajto	-23.8438984	-67.6266721	5482
Chile	Mountain	Cerro Azufrera Perro Muerto	-23.7043955	-67.5671998	5374
Chile	Mountain	Cerro La Hoyada	-23.6401801	-67.780999	4430
Chile	Mountain	Cerro Lejía	-23.5554403	-67.7642782	5793
Chile	Mountain	Cerro Áspero	-23.4837443	-67.6115938	4386
Chile	Mountain	Cerro Bayo	-23.5314136	-67.6431987	4572
Chile	Mountain	Cerro Lámpara	-23.444535	-67.7354961	5198
Chile	Volcano	Volcán Laguna Verde	-23.2548719	-67.7116297	5430
Chile	Mountain	Cerro Aritano	-23.7397586	-67.9802264	3244
Chile	Mountain	Cerro Negro	-23.6167187	-67.9463991	3266
Chile	Mountain	Cerro Lapananto o Peine	-23.69043	-68.0598399	3541
Chile	Mountain	Cerro Cas	-23.4999805	-67.9904076	2735
Chile	Mountain	Cerro Chinina	-23.2847562	-67.9301851	3030
Chile	Mountain	Cerro Mullay	-23.3054811	-68.0020702	2557
Chile	Mountain	Cerro Peña Negra	-23.0300279	-67.5904793	5219
Chile	Mountain	Cerro Rayado	-23.1755954	-67.6896818	5493
Chile	Mountain	Cerro Punas	-23.1075926	-67.7125049	5462
Chile	Mountain	Rocas Negras	-22.9595288	-67.7374033	5229
Chile	Mountain	Cerro Negro	-23.0205643	-67.8489797	5025
Chile	Mountain	Cerros de Macón	-23.0660044	-67.8592754	4865
Chile	Volcano	Volcán Ojos del Toro	-22.6265944	-67.8803314	5760
Chile	Mountain	Volcán Colorado	-22.5915267	-67.9218137	5748
Chile	Mountain	Pabellón	-22.502447	-68.0094363	4633
Chile	Mountain	Domo Falda Grande	-22.6139458	-68.0330948	4560
Chile	Mountain	Cerro Mariposa II	-23.874948	-68.873833	3159
Chile	Mountain	Cerro Mariposas	-23.1741055	-68.8187635	3340
Chile	Mountain	Cerro Negro	-22.980399	-68.7755166	3392
Chile	Mountain	Cerro Negro	-22.6417605	-68.6431457	2854
Chile	Mountain	Cerro Moctezuma	-22.6058855	-68.9041248	3068
Chile	Mountain	Cerro Sandón	-25.2809043	-69.2864	4021
Chile	Mountain	Cerro Tres Puntas	-25.219772	-69.2856257	4054
Chile	Mountain	Cerro Las Pailas	-25.2237388	-69.5172712	2950
Chile	Mountain	Cerro Bascuñán	-25.2202925	-69.6089431	2504
Chile	Mountain	Cerro La Espada	-25.1648838	-69.7962652	2413
Chile	Mountain	Cerro Descubridora	-24.9969199	-70.2821822	2023
Chile	Mountain	Morro Contreras	-24.7237172	-70.2804001	2515
Chile	Mountain	Cerro Redondo	-23.857137	-68.9900768	2902
Chile	Mountain	Cerro Amarillo	-23.6890872	-69.0801807	2867
Chile	Mountain	Cerro Elvira	-23.5733169	-69.0386275	2908
Chile	Mountain	Cerro Búfalo	-23.6622332	-69.3511321	2328
Chile	Mountain	Cerro Cinchado	-23.137678	-69.0453453	3043
Chile	Mountain	Cerro Centinela	-23.1554063	-69.0680425	3126
Chile	Mountain	Cerro Los Mellizos	-22.9336878	-68.9804335	2738
Chile	Mountain	Cerro Guacate	-22.5779936	-69.1908419	2235
Chile	Mountain	Cerro Dos Montones	-23.2809108	-69.8500097	1193
Chile	Mountain	Cerro Reventón	-23.2341377	-69.8574889	1222
Chile	Mountain	Cerro Dromedario	-23.3065065	-69.9246575	1293
Chile	Mountain	Cerro Tigre	-23.6232984	-70.0474899	1567
Chile	Mountain	Cerro Cuevitas	-23.3292028	-69.9696549	1430
Chile	Mountain	Cerro Negro	-23.3503724	-70.1866724	1647
Chile	Mountain	Cerro Verdadero	-23.1913209	-69.9282421	1456
Chile	Mountain	Cerro Valenzuela	-23.0584154	-70.0136484	1710
Chile	Mountain	Cerro Quimurcu	-22.8714354	-69.9691829	1724
Chile	Mountain	Cerro Bayos Chicos	-27.900004	-70.5702497	521
Chile	Mountain	Cerro Bayos Grandes	-27.9056171	-70.6059124	679
Chile	Mountain	Cerro El Chango	-27.8033321	-70.64047	307
Chile	Mountain	Cerro Normilla	-27.5741742	-70.6410598	602
Chile	Mountain	Cerro El Paico	-27.8195307	-70.6777956	379
Chile	Mountain	Cerro Mostaza	-27.8696392	-70.7860923	424
Chile	Mountain	Cerro Palo Negro	-27.8190563	-70.7742907	633
Chile	Mountain	Cerro Las Vacas	-27.801026	-70.8046104	607
Chile	Mountain	Cerro Púlpito	-27.9697626	-70.9226491	786
Chile	Mountain	Cerro Montosa	-27.9897782	-70.9431196	808
Chile	Mountain	Cerro La Diuca	-27.7830306	-70.855508	451
Chile	Mountain	Punta Ávalo	-27.7777719	-70.9465744	423
Chile	Mountain	Cerro Araña	-27.6730449	-70.6754565	475
Chile	Mountain	Cerro Campanita	-27.7062859	-70.8034086	383
Chile	Mountain	Cerro Chascón	-27.5993258	-70.8062946	455
Chile	Mountain	Cerro El Chancho	-27.3362711	-70.4277964	782
Chile	Mountain	Cerro Chancho Chico	-27.3551872	-70.4238237	758
Chile	Mountain	Cerro Chamonate	-27.2035413	-70.4283457	1345
Chile	Mountain	Cerro Punta de Vacas	-27.3050897	-70.7183274	541
Chile	Mountain	Cerro Roco	-27.154971	-70.7004317	812
Chile	Mountain	Cerro del Obispo	-26.6645448	-70.6854286	857
Chile	Mountain	Cerro Amarillos	-25.5024664	-70.5467373	310
Chile	Mountain	Cerro Amarillo	-24.9606821	-70.3295787	2212
Chile	Mountain	Cerro Yumbes	-24.8380313	-70.4373495	2392
Chile	Mountain	Cerro Paranal	-24.6280555	-70.4045723	2635
Chile	Volcano	Cerro Toconce	-22.1962267	-68.0789698	5380
Chile	Mountain	Cerro Silaguala	-22.0758688	-68.0253464	4928
Chile	Mountain	Cerro Milagro	-22.366447	-68.8224276	2515
Chile	Mountain	Cerro Cobrizo	-22.3270298	-68.8545871	2689
Chile	Mountain	Cerro Cardonal	-21.8930521	-68.6641922	3939
Chile	Mountain	Cerro del Diablo	-21.9695145	-68.750937	3948
Chile	Mountain	Cerro Canchajapichiña	-21.4075391	-68.2036519	4548
Chile	Mountain	Cerro Peineta	-21.3817973	-68.2570765	4926
Chile	Mountain	Volcán Poruñita	-21.3182336	-68.2942066	3891
Chile	Mountain	Cerro Copa	-20.6439566	-68.4390307	5201
Chile	Mountain	Cerro Batea	-20.0580677	-68.8188745	4095
Chile	Mountain	Cerro Paza	-19.9795744	-68.6970996	5122
Chile	Mountain	Cerro Gordo	-19.9879101	-68.8493543	4384
Chile	Mountain	Cerro Verde	-19.9433372	-68.8952638	4544
Chile	Mountain	Cerro Patalani	-19.9162253	-68.8887407	4812
Chile	Mountain	Cerro Negro	-22.3676045	-68.9488692	2921
Chile	Mountain	Cerro Montecristo	-22.3324421	-68.990241	3252
Chile	Mountain	Cerro Quetena	-22.3899274	-68.9961332	3017
Chile	Mountain	Cerro del Inca	-22.2795583	-68.9695006	3711
Chile	Mountain	Tamaya	-22.147498	-70.1234271	1312
Chile	Mountain	Cerro de Aguirre	-21.5575295	-69.8292893	1160
Chile	Mountain	Cerro Desamparado	-21.3045385	-69.8816622	1232
Chile	Mountain	Cerro Violeta	-19.9951258	-69.3514779	2536
Chile	Mountain	Cerro Orientación	-20.8359747	-69.9955872	940
Chile	Mountain	Cerro Constancia	-20.0485953	-69.8932276	1741
Chile	Mountain	Morro Tarapacá	-20.3512416	-70.1093069	1380
Chile	Mountain	Cerro Esmeralda	-20.2056472	-70.1100254	905
Chile	Mountain	Cerro Guayna Potosi	-19.6142446	-68.9762557	4750
Chile	Mountain	Cerro Tapa	-19.5671101	-68.9956105	4900
Chile	Mountain	Cerro Chiguana	-18.936857	-69.0210157	5280
Chile	Mountain	Cerro Chulluncallani	-18.8388655	-69.1518576	4648
Chile	Mountain	Cerro Mangalluta	-18.9574159	-69.2310636	4240
Chile	Mountain	Cerro Achechamayo	-18.7945071	-69.0972847	4310
Chile	Mountain	Cerro Caltaya	-18.9825132	-69.3337938	3820
Chile	Mountain	Cerro Macusa	-18.8606493	-69.3117165	4587
Chile	Mountain	Cerro Tupalca	-18.6990095	-69.4895073	4408
Chile	Mountain	Cerro Buitres	-18.5071467	-70.299668	129
Chile	Mountain	Cerro Chuño	-18.4774339	-70.2742125	275
Chile	Mountain	Monte Negro	-18.402318	-70.2266586	446
Chile	Mountain	Chuillona	-18.4183307	-70.2817834	286
Chile	Mountain	Cerro Choquelimpie	-18.2657741	-69.2106487	5351
Chile	Volcano	Volcán Caquena	-18.1045746	-69.2140747	4710
Chile	Mountain	Cerro Colpitas	-17.9856213	-69.3469155	4884
Colombia	Mountain	P.	-0.4937577	-72.4570752	354
Cameroon	MountainRange	Massif du Nkogam	5.7361876	10.6698762	2263 m
Cameroon	Mountain	Mount Kupe	4.7972517	9.7031542	2050 m
Cameroon	Mountain	Mount Cameroon	4.2195984	9.1740313	4100 m
Cameroon	Volcano	Mount Cameroon	4.2116905	9.1765489	4100 m
Cameroon	Mountain	Hoséré Oupay	10.889572	13.7800963	1494 m
Cameroon	Mountain	Hoséré Ramanda	10.4454778	13.6055153	1062 m
Cameroon	MountainRange	Hoséré Godé	8.5384872	13.1006097	1665 m
Cameroon	Mountain	Hoséré Vokré	8.3412702	13.2386438	1906 m
Cameroon	Volcano	Mount Nganha	7.3660185	14.0208803	1923 m
Azerbaijan	Mountain	Bazarduzu	41.2100849	47.8599819	4467 m
Chile	Mountain	Cerro Vilavilque	-17.6525255	-69.7312004	5180
Comoros	Volcano	Karthala	-11.75	43.366665	2361 m
Comoros	Mountain	Samba	-11.8651248	43.4310067	689 m
Colombia	Mountain	Cerro Santa Ana	6.0057848	-67.4356679	204
Colombia	Mountain	P.	2.0168138	-67.9198784	360
Colombia	Mountain	Cerro Cono	1.9655529	-67.978895	405
Colombia	Mountain	Cerro Caño Minas	2.6374082	-69.2486751	912
Colombia	Mountain	Cerro Madremonte	3.4775308	-67.9842274	295
Colombia	Mountain	Cerro Maypures	5.2420843	-67.8543225	192
Colombia	Mountain	P.	0.2373027	-72.597083	368
Colombia	Mountain	P.	0.2611984	-72.6988317	347
Colombia	Mountain	P.	0.6139891	-72.7099098	416
Colombia	Mountain	Tepuy	0.6992291	-72.7100054	490
Colombia	Mountain	P.	0.9448763	-72.7350873	613
Colombia	Mountain	Tepuy Mariposa	0.9730452	-72.7761599	555
Colombia	Mountain	Cerro Macuje	1.1120942	-72.7897272	564
Colombia	Mountain	Domos de Ajajú	1.2213204	-72.8029126	510
Colombia	Mountain	Cerro Azul	2.5303027	-72.8655875	350
Colombia	Mountain	Alto Redondo	5.214588	-72.7643867	1275
Colombia	Mountain	Serrania El Bizcocho	5.5401644	-72.6631376	3090
Colombia	Mountain	Cerro Negro	5.5493348	-72.7612634	3685
Colombia	Mountain	Pico	5.0227737	-72.9379712	2310
Colombia	Mountain	Cerro La Aurora	5.1569072	-73.0335507	2332
Colombia	Mountain	Cuchilla Minas	5.5722842	-72.7826611	3214
Antarctica	Mountain	Kyrkjeskipet Peak	-71.8695615	6.8183699	3085 m
Colombia	Mountain	Cerro de Guática	5.7244647	-73.0239883	3220
Colombia	Mountain	Domo Volcánico Los Godos	5.7043355	-73.0922686	2760
Colombia	Mountain	El Miradero	6.0424649	-72.9618276	3951
Colombia	Mountain	Cerro El Saque	6.1960164	-72.9686165	3620
Colombia	Mountain	Cerro	6.6778106	-72.4536967	4118
Colombia	Mountain	Alto La Artesa	6.7486182	-72.4577053	4004
Colombia	Mountain	Filo del Perico	6.7175754	-72.4767764	3902
Colombia	Mountain	Pico	6.7168368	-72.4871707	4180
Colombia	Mountain	Cerro	6.7011947	-72.5127751	4192
Colombia	Mountain	Cerro	6.913433	-72.5733018	3709
Colombia	Mountain	Pico	6.9815639	-72.7398877	4413
Colombia	Mountain	Alto El Oso	7.4634499	-72.507187	3105
Colombia	Mountain	Pico	7.4864667	-72.5290327	3133
Colombia	Mountain	Alto Torrecillasa	7.2925463	-72.7934251	3915
Colombia	Mountain	Cerro Piedras El Pircal	7.2360824	-72.8542612	3633
Colombia	Mountain	Cerro Ruedas	7.3153547	-72.8432244	4095
Colombia	Mountain	Casade	7.8096991	-72.6602945	569
Colombia	Mountain	Cerro Tiradoras	8.2941795	-72.8173801	1100
Colombia	Mountain	Pico	10.272185	-72.9334267	3415
Colombia	Mountain	Loma	10.3069385	-72.9585428	2870
Colombia	Mountain	P.	2.503569	-73.8794051	1145
Colombia	Mountain	Loma Santa Lucia	2.4582874	-75.3526033	1775
Colombia	Mountain	Loma La Picota	2.4520526	-75.3832302	1615
Colombia	Mountain	Loma Los Perros	2.6072625	-75.2668023	2055
Colombia	Mountain	Filo De Piedra Negra	2.5246522	-75.3845593	1680
Colombia	Mountain	Loma La Porquera	2.5421077	-75.3857986	1575
Colombia	Mountain	Loma Parador	2.5724077	-75.4018924	1150
Colombia	Mountain	Cerro Orotoy	3.9437849	-73.8672638	1644
Colombia	Mountain	P. Pedro de Limpias	3.8895426	-74.1340745	4126
Colombia	Mountain	P.	3.8899717	-74.1580421	3942
Colombia	Mountain	Murallón	3.9704653	-74.1600862	3918
Colombia	Mountain	P.	4.0145221	-74.2428043	4100
Colombia	Mountain	Pico San Mateo	4.020466	-74.2657636	4130
Colombia	Mountain	P.	3.9935739	-74.2735834	4065
Colombia	Mountain	P.	4.0620847	-74.2662825	4077
Colombia	Mountain	P. Guavio	4.5466601	-73.5557805	3675
Colombia	Mountain	P. Chiminí	4.5458904	-73.5476813	3700
Colombia	Mountain	P.Huitaca	4.4616313	-73.6028276	3720
Colombia	Mountain	P.Timaná	4.4709008	-73.6007771	3590
Colombia	Mountain	P. Guayuriba	4.4337039	-73.617262	3585
Colombia	Mountain	P.	4.495553	-73.5819197	3710
Colombia	Mountain	P.Chimguaza	4.5191088	-73.5724547	3695
Colombia	Mountain	P. Chimichagua	4.5067734	-73.5759393	3855
Colombia	Mountain	P.	4.4715638	-73.7338181	3828
Colombia	Mountain	P.	4.4653012	-73.7365325	3855
Colombia	Mountain	P.	4.4813968	-73.7339743	3872
Colombia	Mountain	P.	4.5075707	-73.7190661	3785
Colombia	Mountain	Peña Fahaoa	4.4516345	-73.7469251	4006
Colombia	Mountain	P.	4.4568684	-73.7493739	3978
Colombia	Mountain	Cerro Peña del Alumbre	4.467426	-73.7557036	4023
Colombia	Mountain	Serranía de los Órganos	4.4627358	-73.7563124	3965
Colombia	Mountain	P.	4.4665029	-73.7649394	3967
Colombia	Mountain	El Sombrero	4.487041	-73.7406503	3967
Colombia	Mountain	P.	4.6809362	-73.8035955	3780
Colombia	Mountain	Cuchilla El Santuario	4.8071642	-73.8211183	3440
Colombia	Mountain	Peña Pategallo	5.2176611	-73.2653599	3234
Colombia	Mountain	Cuchilla Ermitaño	5.2657239	-73.2843581	3005
Colombia	Mountain	Cuchilla San Antonio	5.2474832	-73.3749707	2660
Colombia	Mountain	Cuchilla Mesetas	5.2950361	-73.2770765	3050
Colombia	Mountain	Cerro La Salina	5.3844895	-73.2394904	3308
Colombia	Mountain	Serrania De Galpeos	5.409102	-73.2226685	3425
Colombia	Mountain	Alto Filo Grande	5.4299986	-73.2135885	3565
Colombia	Mountain	Loma Caracol	5.2929987	-73.316215	2885
Colombia	Mountain	P.	4.9606655	-73.6811624	3470
Colombia	Mountain	P.	4.9399985	-73.728103	3474
Colombia	Mountain	Cuchilla Frailejonal	4.9662258	-73.7011534	3445
Colombia	Mountain	Cerro Sesquilé	5.0246177	-73.783734	3346
Colombia	Mountain	Chibchacún	5.0411561	-73.7811981	3125
Colombia	Mountain	Tres Viejas	5.0326003	-73.7765557	3299
Colombia	Mountain	Cerro Mariño	5.4141642	-73.7433499	2562
Colombia	Mountain	Pico del Águila	4.2804598	-74.1352443	3768
Colombia	Mountain	P.	4.2878081	-74.1289482	3830
Colombia	Mountain	Alto Los Tunjos	4.5585186	-74.0288997	3669
Colombia	Mountain	Santo Domingo	4.5768275	-74.1790369	2810
Colombia	Mountain	Santa Bibiana	4.5746118	-74.1708061	2790
Colombia	Mountain	P. 3.912m	4.2732205	-74.2176479	3912
Colombia	Mountain	Alto de Romeral	4.4461521	-74.2322951	3320
Colombia	Mountain	El Vinculo	4.5592021	-74.2229032	2800
Colombia	Mountain	Tibanica	4.5705091	-74.1970433	2750
Colombia	Mountain	Chucuita Central	4.6044333	-74.2259528	2583
Colombia	Mountain	Chucuita Sur	4.60161	-74.2256953	2587
Colombia	Mountain	Casablanca Central	4.7140083	-74.2672297	2702
Colombia	Mountain	Casablanca Este	4.7113565	-74.2608783	2641
Colombia	Mountain	Calavera 2	4.6026567	-74.2701174	2638
Colombia	Mountain	Casablanca Suroeste	4.7054542	-74.2692468	2683
Colombia	Mountain	Casablanca Oeste	4.7162323	-74.2742893	2630
Colombia	Mountain	P.	4.6599977	-74.3459266	3005
Colombia	Mountain	Sierra De Los Mercados	4.9036652	-74.3413632	3005
Colombia	Mountain	Cerro Manjuy	4.8022199	-74.3926167	3220
Colombia	Mountain	Cerro Santa Helena	4.8411335	-74.4131354	2990
Colombia	Mountain	Alto de la Tribuna	4.8582098	-74.4098279	2707
Colombia	Mountain	Farallones de Sutatausa	5.233251	-73.831693	3180
Colombia	Mountain	Páramo de Guargua	5.2801245	-73.9865878	3770
Colombia	Mountain	P.	3.2580547	-75.9266264	4112
Colombia	Mountain	Alto San Jose	4.6734901	-75.2200124	4010
Colombia	Mountain	Alto El Bello	5.029002	-74.5382455	1985
Colombia	Mountain	La Marquesa	2.5789406	-76.2570484	3650
Colombia	Mountain	Cerro Peñas Blancas	2.6811186	-76.2668122	3650
Colombia	Mountain	Cerro Petacas	1.6670405	-76.731914	3433
Colombia	Mountain	P.	2.1555927	-77.254044	3430
Colombia	Mountain	Cuchilla Las Nieves	2.3604733	-77.3360184	2690
Colombia	Mountain	P.	1.5780071	-77.5759957	3609
Colombia	Mountain	Cerro Napi	2.3785576	-77.4343846	3845
Colombia	Mountain	Pico Central	2.9231357	-76.0278021	5364
Colombia	Mountain	P.	3.137691	-76.0253338	4172
Colombia	Mountain	P.	3.0963546	-76.1028529	4285
Colombia	Mountain	Cuchilla San Pedro	3.4691761	-76.0716375	4090
Colombia	Mountain	San Antonio	3.4468563	-76.5437624	1070
Colombia	Mountain	Loma La Perla	3.485878	-76.5279937	1030
Colombia	Mountain	Cerro el Morro	3.3692071	-76.5527773	1090
Colombia	Mountain	Alto del Rosario	3.3754485	-76.603119	1740
Colombia	Mountain	Alto del Otoño	3.3680852	-76.6110099	1862
Colombia	Mountain	Cerro de Las Estrellas	3.4199297	-76.6070438	1810
Colombia	Mountain	Cerro Yanaconas	3.434794	-76.5953338	1680
Colombia	Mountain	Cuchilla Ventiadero	3.4422271	-76.593858	1675
Colombia	Mountain	Cuchilla San Pablo	3.5016843	-76.6229225	2120
Colombia	Mountain	Pico	3.5462137	-75.9795516	4055
Colombia	Mountain	Pico	3.6666753	-75.9561083	4121
Colombia	Mountain	Cerro La Clorinda	3.5419057	-76.6068292	2120
Colombia	Mountain	Cerro Jánano	5.512588	-77.4765837	623
Colombia	Mountain	Cerro El Volcán	5.787136	-73.3678908	3655
Colombia	Mountain	Cerro Menor	5.6887248	-73.4325514	3693
Colombia	Mountain	Loma La Estrella	5.6586223	-73.4868911	2982
Colombia	Mountain	Cerro Pan De Azucar	6.6187138	-73.3642959	2840
Colombia	Mountain	P.	6.8485756	-73.3702867	2095
Colombia	Mountain	Morro de San Diego	5.6593228	-74.9443633	1150
Colombia	Mountain	Pico Manzanillo	6.1919315	-75.6271815	2160
Colombia	Mountain	Cerro Picacho	6.3041045	-75.5885658	2200
Colombia	Mountain	Peña de Don Félix	6.3222889	-75.6681819	2800
